id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 19 prediction
197,12.507861120296177,1.7868373028994535,1,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,73,75.0,,1.2368611202961772,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221610,,,0,0,0,0,26.2,254,141,,,0,3,1.9,2.0,1,Jamie,2.0,1.8203484077739327,1.8203484077739327,1.8203484077739327,1.8942877708835053,7.0,9,2.864838123321533,2.3617019653320312,2.495584011077881,2.495584011077881,2.461087942123413,2.3523194789886475,2.149089097976685,1.9523276090621948,2.469473361968994,,,,,,,,,4,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.5,240,109,False,82.8,216,83,416,Knock - 75% chance of playing,2021-10-26T22:30:15.130072Z,45,0,0,,0,,221610.jpg,2.0,0,0,Shackleton,0.2,False,,d,10,2,Leeds United,54.0,178,94,14,19003,493,13395,1295,0.39707495619987854,0.4045218683942073,0.4209528379741123,0.8423231825048564,0.4,5.272954278522068,3.1,Shackleton,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.014285714285714287,,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.5,,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,1.406569659740599,,1.0,2.271,,1.0,2.135335283236613,2.8187307530779826,2.110803158362334,1.406569659740599,23.728294253349304,1,2.126288652420044
198,7.947444481184709,1.1353492115978157,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,61,100.0,100.0,4.947444481184709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222694,,,0,0,-1,1,14.3,300,99,,,0,2,1.8,1.3,2,Pascal,1.3,1.0626036402548291,1.0626036402548291,1.0626036402548291,2.023163757470577,7.0,9,3.3279170989990234,2.273361921310425,2.679750442504883,2.679750442504883,2.6552507877349854,2.315072774887085,1.991424560546875,1.952533483505249,2.617130279541016,,,,,,,,,12,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.9,275,92,False,94.6,188,77,477,,2021-09-12T22:00:14.949549Z,44,0,0,,0,,222694.jpg,0.4,1,0,Struijk,0.2,False,,a,10,2,Leeds United,10.0,304,98,3,7007,686,24406,519,0.25803391172677625,0.24150082733064296,0.4598099448796766,0.5412564994939976,0.3,5.559276342391967,0.7,Struijk,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.626278638962396,0.8925206405937193,1.4898257130119277,1.9863878557664256,-3.0,,,1.0,1.4432126334493358,3.626278638962396,24.460815906524655,2,1.9686241149902344
199,27.36100004723748,3.04011111635972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,,,6.361000047237482,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,437495,,,0,0,0,0,0.0,587,65,,,0,1,4.5,4.0,3,Illan,4.0,3.37976437274813,3.37976437274813,3.37976437274813,3.995176517961233,9.0,9,4.451335906982422,3.338512420654297,3.7448012828826895,3.7448012828826895,3.625487089157105,3.4670839309692383,3.1610541343688965,3.1052255630493164,3.673349857330322,,,,,,,,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,141,1,False,271.6,6,1,810,,,50,0,0,,0,,437495.jpg,2.8,0,34,Meslier,2.9,False,,a,10,2,Leeds United,0.0,578,64,25,101011,8579,180020,6842,0.608022223271944,0.6759528745496259,0.7990353035922466,1.3595790230666214,0.8,7.094541120529175,5.0,Meslier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.626278638962396,1.8925206405937192,3.4898257130119275,2.986387855766426,2.073262555554937,5.09012717213605,1.5413411329464508,5.27492301231193,3.443212633449336,4.626278638962396,35.472705602645874,1,3.1610541343688965
267,17.036861120296177,2.433837302899454,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,39,100.0,100.0,1.2368611202961772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221399,3.0,,0,0,-3,3,131.9,70,46,,,0,3,1.5,1.0,1,Jack,1.0,2.3601860499420124,2.3601860499420124,2.3601860499420124,1.970267719454112,7.0,9,2.6591484546661377,2.120724439620972,2.3284311294555664,2.3284311294555664,2.293935060501098,1.9825091361999512,1.870949625968933,1.873357176780701,2.186846971511841,,,,,,,,,14,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,24.3,165,79,False,50.4,280,112,495,,2021-09-23T13:00:17.406201Z,57,0,0,,0,,221399.jpg,1.7,0,0,Harrison,1.2,False,,a,10,2,Leeds United,64.0,162,85,12,63360,1000,315848,4591,0.4269890005086761,0.4140677280600022,0.3456610034130021,1.0194222664655554,0.2,3.7746110087946843,2.1,Harrison,0.6,1.7999999999999998,0.1,0.1,0.0999999999999999,0.2,,0.0,,0.0,0.0999999999999999,0.4,1.0,0.14285714285714285,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,2.0,0.0,0.1,0.0,0.0,,0.1,,0.0999999999999999,0.1,1.8000000000000005,2.5231301601484297,2.922456428252982,2.546596963941606,2.6183156388887343,,1.5,,2.610803158362334,1.8000000000000005,21.5152827501297,0,1.870949625968933
287,16.86016667453958,2.81002777908993,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,,,1.0601666745395804,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200617,,,0,0,0,0,61.1,160,94,,,0,3,2.8,2.3,2,Daniel,2.3,2.244680875038619,2.244680875038619,2.244680875038619,2.681727072842986,6.0,9,2.8490328788757324,2.112005710601806,2.2889108657836914,2.2889108657836914,2.2394232749938965,1.969443798065185,1.839321732521057,1.7183092832565308,2.1966912746429443,,,,,,,,,5,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,169,81,False,30.8,319,134,523,,,60,0,0,,0,,200617.jpg,1.8,0,0,James,0.5,False,,a,10,2,Leeds United,151.0,69,40,14,83635,2578,63793,3932,0.46833796318165505,0.37411347917310317,0.44695451214049764,1.1471890369694298,0.4,3.553095161914826,2.3,James,0.1,0.3,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.6,0.09999999999999999,0.6,0.7999999999999999,1.8000000000000005,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,2.5,0.2,,0.0,-0.2,0.2,0.0,0.2,0.0999999999999999,0.0,2.4065696597405988,3.5488116360940265,,1.0,0.0,3.5725317930340124,1.0,3.818730753077983,2.610803158362334,2.4065696597405988,21.318570971488956,0,1.8165212869644165
463,10.94066669815832,1.8234444496930533,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,2,0.0,0.0,,0.0,0.0,0.0,2.0,,,63,50.0,0.0,4.240666698158321,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,443967,,,0,0,-2,2,82.3,123,27,,,0,2,1.6,0.0,0,Héctor Junior,2.7,2.095362418923848,2.095362418923848,2.095362418923848,3.668797105798144,6.0,9,3.250432252883911,2.369558334350586,2.762474775314331,2.762474775314331,2.7379753589630127,2.439244270324707,2.115595579147339,1.9416347742080688,2.7133266925811768,,,,,,,,,12,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,18.2,226,70,False,58.6,265,103,464,Muscle injury - 50% chance of playing,2021-10-16T19:00:17.060082Z,48,1,0,,0,,443967.jpg,1.3,0,0,Firpo Adames,0.4,False,,d,10,2,Leeds United,41.0,213,59,8,22865,76,61937,3050,0.37988426035271944,0.43653383727580164,0.7643327303746134,0.8322847145453995,0.6,5.25173174838225,1.7,Firpo,0.5,1.5,0.0,0.0,,0.0,0.3,0.0,0.2,,,0.2,0.7,0.11666666666666665,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,1.2000000000000002,0.0,0.0,,0.1,0.1,0.0,0.0,,,,-1.0,0.0,,1.6732625555549367,3.5901271721360497,-0.4586588670535492,7.87492301231193,,,25.2083123922348,1,2.115595579147339
490,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,223081,,,0,0,-1,1,0.0,477,41,,,0,1,0.5,0.0,0,Kristoffer,0.0,,,,,,9,4.023514270782471,3.0148277282714844,3.33723783493042,3.33723783493042,3.005561828613281,2.905278444290161,2.761025905609131,2.644325494766236,3.4059572219848637,,,,,,,,,0,0,,,,,,,,,,0.0,494,60,False,0.0,491,60,0,,,44,0,0,,0,,223081.jpg,0.0,0,0,Klaesson,0.1,False,,a,10,2,Leeds United,0.0,449,37,0,3102,113,7293,250,,,,,0.0,7.030877145853908,0.0,Klaesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9358594417572,0,2.500892877578736
550,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,248937,,,0,0,0,0,0.0,534,67,,,0,4,0.5,0.0,0,Sam,0.0,,,,,,9,3.277627468109131,2.4025723934173584,2.495422840118408,2.495422840118408,2.3879873752593994,2.275705337524414,1.9761722087860107,1.955779194831848,2.589810371398926,,,,,,,,,0,0,,,,,,,,,,0.0,545,67,False,0.0,544,66,0,,,45,0,0,,0,,248937.jpg,0.0,0,0,Greenwood,2.0,False,,a,10,2,Leeds United,0.0,513,64,0,249770,4867,159807,9150,,,,,0.0,5.291082620620728,0.0,Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.809871792793277,0,1.95337176322937
551,4.706777783026387,1.1766944457565969,0,,,,,0.0,0.0,,0.0,0.0,0,,,,,0.0,0.0,,0.0,0.0,11,100.0,100.0,0.7067777830263869,0,,,,,0.0,0.0,0.0,0.0,0.0,450070,,,0,0,0,0,7.0,327,162,,,0,3,1.2,0.7,1,Crysencio,0.7,1.0,1.0,1.0,1.0,4.0,9,2.770219087600708,1.9447157382965088,2.0696816444396973,2.0696816444396973,2.0351853370666504,1.8385273218154907,1.5821619033813477,1.5617687702178955,2.151650667190552,,,,,,,,,0,0,,,,,0.0,0.0,,0.0,0.0,4.6,349,156,False,9.4,368,159,69,,2021-10-02T17:30:10.677445Z,45,0,0,,0,,450070.jpg,1.0,0,0,Summerville,0.1,False,,a,10,2,Leeds United,30.0,240,126,4,7548,188,5384,294,0.26148765461257706,0.2222222222222222,0.2222222222222222,0.5546990813193572,0.2,4.351767460505167,0.9,Summerville,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,,,,,0.0,0.0,,0.0,0.0,1.0,,,,,1.0,1.0,,1.0,1.0,19.58295357227325,0,1.559361457824707
552,1.1766944457565969,1.1766944457565969,0,,,,,,,,0.0,,0,,,,,,,,0.0,,2,100.0,100.0,0.1766944457565967,0,,,,,,,,0.0,0.0,80179,,,0,0,0,0,0.3,383,183,,,0,3,0.8,0.3,0,Adam,0.3,1.0,1.0,1.0,1.0,1.0,9,2.413114309310913,1.5861990451812744,1.7412461042404177,1.7412461042404177,1.6834542751312256,1.521780490875244,1.3950330018997192,1.3746399879455566,1.7375775575637815,,,,,,,,,0,0,,,,,,,,0.0,,0.3,409,185,False,2.6,401,180,26,,2021-09-25T18:00:16.079875Z,45,0,0,,0,,80179.jpg,1.0,0,0,Forshaw,0.0,False,,a,10,2,Leeds United,0.0,465,182,1,1684,43,1616,62,0.26148765461257706,0.2222222222222222,0.2222222222222222,0.5546990813193572,0.1,3.6814496517181396,0.2,Forshaw,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,2.2,0.9000000000000004,0.0,,,,,,,,0.0,,,,,,,,,,1.0,,16.56652343273163,0,1.3722325563430786
562,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,433590,,,0,0,0,0,0.0,428,159,,,0,2,0.5,0.0,0,Cody,0.0,,,,,,9,3.7753734588623047,2.441819429397583,2.805124044418335,2.805124044418335,2.697688341140747,2.3954436779022217,1.9232081174850464,1.9028149843215945,2.8664772510528564,,,,,,,,,0,0,,,,,,,,,,0.0,450,160,False,0.0,447,159,0,,,40,0,0,,0,,433590.jpg,0.0,0,0,Drameh,0.1,False,,a,10,2,Leeds United,0.0,390,140,0,4374,106,3528,242,,,,,0.0,6.378370255231857,0.0,Drameh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.51348102092743,0,1.9004076719284055
563,1.706777783026387,1.706777783026387,0,,,,,,0.0,,,,0,,,,,,0.0,,,,8,,,0.7067777830263869,0,,,,,,0.0,0.0,0.0,0.0,492373,,,0,0,0,0,0.4,376,136,,,0,2,0.5,0.0,0,Charlie,0.0,1.5413411329464508,1.5413411329464508,1.5413411329464508,1.5413411329464508,1.0,9,3.1367087364196777,1.803077816963196,2.2171597480773926,2.2171597480773926,2.1693644523620605,1.8177276849746704,1.5119531154632568,1.4915601015090942,2.190453290939331,,,,,,,,,2,0,,,,,,0.0,,,,1.8,384,136,False,17.8,342,132,90,,,40,0,0,,0,,492373.jpg,1.0,0,0,Cresswell,0.4,False,,a,10,2,Leeds United,0.0,409,154,1,45441,1531,23036,2185,0.42669444575659676,0.3853352832366127,0.3853352832366127,0.8533888915131935,0.0,5.011079341173172,0.2,Cresswell,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,,,,,,0.0,,,,,,,,,,1.5413411329464508,,,,20.044317364692688,0,1.4891526699066162
576,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,464618,,,0,0,0,0,0.0,546,220,,,0,3,0.5,0.0,0,Liam,0.0,,,,,,9,3.11694598197937,2.36444354057312,2.3943779468536377,2.3943779468536377,2.2769458293914795,2.164663791656494,1.9761722087860107,1.955779194831848,2.4787685871124268,,,,,,,,,0,0,,,,,,,,,,0.0,557,218,False,0.0,556,218,0,,,45,0,0,,0,,464618.jpg,0.0,0,0,McCarron,0.0,False,,a,10,2,Leeds United,0.0,527,213,0,1212,32,911,67,,,,,0.0,5.127965953614977,0.0,McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.075846791267395,0,1.95337176322937
577,4.771,2.3855,1,,,,,,,,0.0,1.0,0,,,,,,,,0.0,0.0,11,,,0.0,0,,,,,,,,0.0,0.0,462635,,,0,0,0,0,11.1,319,47,,,0,4,2.2,1.7,4,Joe,1.7,2.3855,2.3855,2.3855,2.3855,2.0,9,4.26632022857666,3.0546443462371826,2.7228965759277344,2.7228965759277344,2.698397159576416,2.502685070037842,2.338822603225708,2.3184292316436768,3.079827785491944,,,,,,,,,0,0,,,,,,,,0.0,0.0,7.2,329,46,False,5.2,386,49,40,,,45,0,0,,0,,462635.jpg,2.5,0,0,Gelhardt,0.7,False,,a,10,2,Leeds United,55.0,177,45,5,71031,25257,26659,3895,0.5301111111111111,0.5301111111111111,0.5301111111111111,1.1245354843470061,0.4,6.226875940958659,1.1,Gelhardt,0.0,0.0,,,,,,,,0.0,0.0,0.5,0.5,0.25,,,,,,,,2.2,0.9000000000000004,2.0,,,,,,,,0.0,0.5,3.771,,,,,,,,1.0,3.771,28.020941734313965,0,2.3160221576690674
600,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,469249,,,0,0,0,0,0.0,547,221,,,0,3,0.5,0.0,0,Nohan,0.0,,,,,,9,3.11694598197937,2.36444354057312,2.3943779468536377,2.3943779468536377,2.2769458293914795,2.164663791656494,1.9761722087860107,1.955779194831848,2.4787685871124268,,,,,,,,,0,0,,,,,,,,,,0.0,558,219,False,0.0,557,219,0,,,45,0,0,,0,,469249.jpg,0.0,0,0,Kenneh,0.0,False,,a,10,2,Leeds United,0.0,528,214,0,513,20,371,42,,,,,0.0,5.127965953614977,0.0,Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.075846791267395,0,1.95337176322937
601,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,473342,,,0,0,-1,1,0.0,480,191,,,0,3,0.5,0.0,0,Stuart,0.0,,,,,,9,3.11694598197937,2.36444354057312,2.3943779468536377,2.3943779468536377,2.2769458293914795,2.164663791656494,1.9761722087860107,1.955779194831848,2.4787685871124268,,,,,,,,,0,0,,,,,,,,,,0.0,497,189,False,0.0,494,188,0,,,44,0,0,,0,,473342.jpg,0.0,0,0,McKinstry,0.2,False,,a,10,2,Leeds United,0.0,453,178,0,22560,1375,9852,2763,,,,,0.0,5.244510634378953,0.0,McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.075846791267395,0,1.95337176322937
608,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,477547,,,0,0,0,0,0.0,443,169,,,0,2,0.5,0.0,0,Leo Fuhr,0.0,,,,,,9,3.7753734588623047,2.441819429397583,2.805124044418335,2.805124044418335,2.697688341140747,2.3954436779022217,1.9232081174850464,1.9028149843215945,2.8664772510528564,,,,,,,,,0,0,,,,,,,,,,0.0,465,170,False,0.0,462,169,0,,,40,0,0,,0,,477547.jpg,0.0,0,0,Hjelde,0.0,False,,a,10,2,Leeds United,0.0,405,150,0,571,78,392,88,,,,,0.0,6.378370255231857,0.0,Hjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.51348102092743,0,1.9004076719284055
221,12.098777667227289,2.419755533445458,1,0.0,,,,0.0,,0.0,1.0,0.0,1,0.0,,,,0.0,,0.0,1.0,0.0,71,0.0,100.0,1.6277776672272883,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15157,4.0,,0,0,-1,1,115.0,83,54,,,0,3,0.0,3.5,1,James,3.0,2.412713673418584,2.412713673418584,2.412713673418584,2.7042428507878284,5.0,9,2.2955760955810547,1.8992682695388796,2.090860605239868,2.074596881866455,2.0834810733795166,1.9052790403366089,2.274354934692383,2.318245649337769,2.2955760955810547,,,,,,,,,1,0,0.0,,,,0.0,,0.0,0.0,0.0,24.0,167,80,False,91.4,193,71,365,Hamstring injury - Expected back 20 Nov,2021-10-24T22:30:12.756359Z,49,0,0,1.0,0,,15157.jpg,2.8,0,0,Milner,0.1,False,,i,11,14,Liverpool,34.0,229,119,14,9001,462,11567,1728,0.4938276598868281,0.4923905455956294,0.5518862960791486,1.0931341237833416,0.6,4.351258375206772,2.9,Milner,0.4,1.2000000000000002,0.0,,,,0.2,,0.0,0.2,0.0,0.1,0.5,0.1,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,0.5,0.0,,,,0.0,,0.0,0.1,0.0,1.0,1.2465969639416064,,,,3.0065696597406,,1.3328710836980795,5.477530659712634,1.0,21.321166038513184,2,2.0839273929595947
222,27.04644426756366,3.3808055334454576,2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,114,100.0,100.0,2.604444267563661,4,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,56979,,,0,0,0,0,178.3,41,29,,,0,3,4.7,4.2,6,Jordan,3.7,3.388323056303876,3.388323056303876,3.388323056303876,3.7721340365044753,8.0,9,3.5110104084014893,2.712925672531128,3.308887481689453,3.1494929790496826,3.058218002319336,2.8190956115722656,3.5302212238311768,3.662527561187744,3.5110104084014893,,,,,,,,,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,85,49,False,131.6,118,40,637,,2021-08-20T13:00:08.010850Z,50,0,0,,0,,56979.jpg,3.2,0,0,Henderson,1.2,False,,a,11,14,Liverpool,54.0,179,95,26,105877,11626,84397,7973,0.6761611066890916,0.6776646112607752,0.7544268073008951,1.5119421982982963,0.7,6.488401317596436,5.2,Henderson,1.3,3.9,,0.0,0.0,0.1,0.4,0.4,0.0,0.0,0.4,0.6,1.9,0.2375,,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,3.0,,0.0,0.3,0.1,0.0999999999999999,0.0,0.0,0.0,0.0999999999999999,4.69413016014843,,2.4965853037914094,3.9493289641172216,1.8000000000000005,3.1065696597405994,6.120568619222635,2.3328710836980795,2.606530659712633,4.69413016014843,32.44200658798218,1,3.178617238998413
223,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,60706,,,0,0,-1,1,0.0,464,35,,,0,1,1.0,0.5,0,Adrián,0.0,,,,,,9,2.7153024673461914,2.1175549030303955,2.8686838150024414,2.4502499103546143,2.435302972793579,2.407922983169556,2.8893744945526123,2.959458827972412,2.774942636489868,,,,,,,,,0,0,,,,,,,,,,0.0,481,55,False,0.0,478,55,0,,,44,0,0,,0,,60706.jpg,0.0,0,0,San Miguel del Castillo,0.2,False,,a,11,14,Liverpool,0.0,434,31,0,6913,137,13903,650,,,,,0.0,5.985306718132712,0.0,Adrián,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.335349559783936,0,2.7165565490722656
224,26.81555493647281,3.8307935623532594,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,145,,,9.115554936472815,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60914,,,0,0,0,0,37.9,213,55,,,0,2,3.3,2.8,0,Joel,2.3,4.159436221438627,4.159436221438627,4.159436221438627,2.8852938168444644,7.0,9,3.624580383300781,2.29131293296814,3.6742076873779297,3.312466144561768,2.9311509132385254,2.721287727355957,3.699643611907959,3.769728183746338,3.446993112564087,,,,,,,,,6,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,28.2,129,37,False,117.0,145,55,630,,,50,0,0,,0,,60914.jpg,4.0,0,0,Matip,3.5,False,,a,11,14,Liverpool,126.0,81,5,28,463231,12369,267361,22842,0.7661587124706519,0.8318872442877254,0.5770587633688928,1.7131829626380934,0.5,6.590227031707764,5.6,Matip,0.1,0.3,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,,0.9,1.0,0.14285714285714285,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,5.4,0.1,0.6,0.4000000000000001,0.0,,0.0,0.0,0.0,,,3.586387855766425,7.586341215165637,6.197315856468887,3.09012717213605,,1.59827447689054,2.6314843347923187,4.426122638850534,,32.95113515853882,0,3.479764461517334
225,12.27322213378183,3.0683055334454576,1,,0.0,0.0,1.0,0.0,,,,,1,,0.0,0.0,1.0,0.0,,,,,47,25.0,0.0,1.3022221337818307,2,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,61558,,,0,0,-2,2,63.3,156,91,,,0,3,0.2,0.0,0,Thiago,0.0,2.912525363193653,2.912525363193653,2.912525363193653,3.906569659740599,4.0,9,2.584662914276123,1.9287599325180051,2.3444249629974365,2.19160795211792,2.2004923820495605,1.934770464897156,2.5809576511383057,2.6214449405670166,2.584662914276123,,,,,,,,,0,0,,0.0,0.0,0.0,0.0,,,,,17.9,228,104,False,54.0,276,109,176,Calf injury - 25% chance of playing,2021-09-18T18:00:16.653727Z,53,0,0,,0,,61558.jpg,3.0,0,0,Alcántara do Nascimento,0.4,False,,d,11,14,Liverpool,61.0,167,89,12,27056,54,88722,1666,0.5789255723481995,0.5495330873950289,0.7370886150453961,1.3327867560450393,0.0,4.3748745378458285,2.3,Thiago,0.4,1.2000000000000002,,0.0,0.0,0.4,0.0,,,,,0.4,0.8,0.2,,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,2.0,,0.0,0.0,0.1,0.3,,,,,,,1.0,1.0,5.743531793034013,3.906569659740599,,,,,23.18683505058289,0,2.2150509357452397
