id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints_next10,yellow_cards,gameweek 16 prediction
524,5.103638323514327,1.7012127745047756,0,,0.0,0.0,,,0.0,0,,0.0,0.0,,,0.0,24,,,1.103638323514327,0,,0.0,0.0,0.0,0.0,0.0,216646,,,0,0,-1,1,0.9,340,171,,,0,3,1.5,1.0,6,Yoane,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,6,2.863390684127808,3.033252716064453,2.7416365146636963,2.1917619705200195,2.755943775177002,2.7549755573272705,,,,,,2.1917619705200195,2.225602149963379,2.6503522396087646,0,1,,0.0,0.0,,,1.0,9.0,248,115,False,34.4,267,109,49,,,59,0,0,,0,,216646.jpg,2.7,0,0,Wissa,0.1,False,,a,3,94,Brentford,55.0,116,61,8,2014,811,4364,192,0.28834114822114837,0.22598870056497172,0.22598870056497172,0.7003782155158687,0.3,4.430917360014834,1.4,Wissa,0.0,0.0,,0.0,0.0,,,0.0,0.2,0.2,0.06666666666666667,,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.0,,0.0,0.0,,,0.2,2.0,,1.0,1.0,,,2.0,26.142412424087524,0,2.7337348461151123
556,,,0,,,,,,,0,,,,,,,0,,,,0,,,,,,,240796,,,0,0,0,0,0.0,513,53,,,0,1,-0.5,-1.0,0,Álvaro,0.0,,,,,,6,3.919663667678833,4.074275016784668,3.712238073348999,2.8888394832611084,3.843398094177246,3.690087795257568,,,,,,2.8819773197174072,3.1829450130462646,3.636204242706299,0,0,,,,,,,0.0,523,65,False,0.0,520,65,0,,,45,0,0,,0,,240796.jpg,0.0,0,0,Fernández,0.1,False,,a,3,94,Brentford,0.0,485,49,0,4731,326,3125,300,,,,,0.0,7.922403971354167,0.0,Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.65081787109375,0,3.821189165115357
569,,,0,,,,,,,0,,,,,,,0,,,,0,,,,,,,450550,,,0,0,0,0,0.0,421,157,,,0,2,-0.5,-1.0,0,Finley,0.0,,,,,,6,3.685053825378418,3.854915857315064,3.2786705493927,2.292551040649414,3.3916141986846924,3.256520271301269,,,,,,2.352191209793091,2.6019015312194824,3.187386274337769,0,0,,,,,,,0.0,440,157,False,0.0,433,155,0,,,40,0,0,,0,,450550.jpg,0.0,0,0,Stevens,0.3,False,,a,3,94,Brentford,0.0,375,135,0,23145,918,10060,1064,,,,,0.0,7.817552506923676,0.0,Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.270210027694706,0,3.3694052696228027
594,3.943035529371538,1.971517764685769,0,,,,,0.0,0.0,0,,,,,0.0,0.0,8,,,2.9430355293715387,0,,,,,0.0,0.0,48760,,,0,0,0,0,0.4,357,126,,,0,2,-0.2,-0.7,0,Mathias,0.3,0.5,0.5,0.5,0.5,2.0,6,3.352449655532837,3.5223116874694824,2.896674871444702,2.070603847503662,3.108506202697754,2.8745245933532715,,,,,,2.070603847503662,2.3290929794311523,2.8053905963897705,2,0,,,,,0.0,0.0,1.1,365,130,False,11.2,323,128,55,,,45,0,0,,0,,48760.jpg,0.5,0,0,Jorgensen,0.0,False,,a,3,94,Brentford,0.0,435,177,1,455,95,239,58,0.43811505881905977,0.1111111111111111,0.1111111111111111,0.9293823870927008,0.1,6.248101234436036,0.2,Zanka,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.7000000000000002,2.4,0.0,,,,,0.0,0.0,0.0,,,,,1.0,0.0,28.11645555496216,0,3.0862972736358643
53,11.777295456831698,1.9628825761386164,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,,,1.7772954568316983,2,0.0,1.0,0.0,1.0,0.0,0.0,39155,,,0,0,-1,1,15.7,247,136,,,0,3,1.5,2.0,1,Adam,2.0,1.952769338810385,1.952769338810385,1.952769338810385,2.076748989832846,6.0,6,2.264113426208496,2.8685145378112797,2.507690191268921,2.8520333766937256,2.2840168476104736,2.5051934719085693,,,,,,2.67609977722168,2.9891576766967773,2.0627174377441406,4,0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,252,117,False,38.0,257,105,452,,,54,0,0,,0,,39155.jpg,1.8,0,0,Lallana,0.2,False,,a,4,36,Brighton,35.0,176,92,11,7762,591,14098,998,0.363496773359003,0.36162395163155275,0.38458314626534185,0.8446901697717304,0.4,4.763092199961344,2.0,Lallana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03333333333333333,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,1.0,0.0,0.0,0.0,0.0,0.1,0.1,1.7725317930340123,1.0,2.4493289641172216,1.0,2.4965853037914094,2.6652988882215864,1.7725317930340123,25.72069787979126,1,2.7111611366271973
54,,,0,,,,,,,0,,,,,,,0,,,,0,,,,,,,49262,,,0,0,0,0,0.0,395,13,,,0,1,-0.5,0.0,0,Jason,0.0,,,,,,6,2.809011697769165,3.6656394004821777,3.3253347873687744,3.6486525535583496,2.591088056564331,3.2813916206359863,,,,,,3.5003018379211426,4.088708400726318,2.630228281021118,0,0,,,,,,,0.0,415,33,False,0.0,408,33,0,,,40,0,0,,0,,49262.jpg,0.0,0,0,Steele,3.4,False,,a,4,36,Brighton,0.0,346,9,0,160509,2035,82840,11386,,,,,0.0,8.3111013174057,0.0,Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2444052696228,0,3.70404863357544
55,15.626863637887798,3.9067159094719495,2,1.0,1.0,0.0,,,0.0,1,1.0,0.0,0.0,,,0.0,87,100.0,100.0,1.184863637887799,1,0.0,1.0,0.0,0.0,0.0,0.0,60307,1.0,,0,0,0,0,179.0,11,6,2.0,,0,3,0.2,0.7,2,Pascal,0.7,3.9246570897109927,3.9246570897109927,3.9246570897109927,3.49825242504863,4.0,6,2.80948257446289,3.478341817855835,3.3469676971435547,3.461860656738281,2.898011922836304,3.30912184715271,,,,,,3.5690643787384038,3.729679584503174,2.699513435363769,4,0,0.0,0.0,0.0,,,0.0,33.1,49,29,False,99.6,96,36,360,,2021-09-11T17:30:15.909181Z,60,0,0,1.0,0,,60307.jpg,4.0,0,0,Groß,0.4,False,,a,4,36,Brighton,52.0,122,65,16,50316,635,67509,1637,0.6511193182453249,0.6541095149518321,0.5830420708414383,1.5949100913698993,0.1,5.481703042984009,2.7,Groß,0.8,2.4000000000000004,0.2,0.2,0.2999999999999999,,,0.1,0.3,1.1,0.275,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,1.5,0.1,0.0,0.1999999999999999,,,0.0,2.572531793034013,5.20387108369808,3.8203289641172224,4.101896517994655,,,2.572531793034013,32.89021825790405,0,3.588174343109131
56,22.5801818273268,3.763363637887799,1,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,3.0,0.0,0.0,0.0,0.0,134,,,7.109181827326794,2,0.0,1.0,0.0,1.0,0.0,0.0,61933,,,0,0,3,-3,16.1,244,75,,,1,2,3.5,4.0,2,Shane,4.0,3.8575083672379766,3.8575083672379766,3.8575083672379766,3.842713173727108,6.0,6,2.7867798805236816,3.998065710067749,3.6954989433288574,3.9460952281951904,2.898109674453736,3.6766433715820312,,,,,,4.021564960479736,4.385695934295654,2.710642576217652,5,1,0.0,1.0,0.0,0.0,0.0,0.0,35.4,42,4,False,180.0,11,1,540,,,43,0,0,,0,,61933.jpg,4.8,0,0,Duffy,22.7,False,,a,4,36,Brighton,157.0,41,1,29,1826086,72267,402139,33521,0.8752008460204184,0.8970949691251109,0.8936542264481647,1.814855101588521,0.9,8.401222118111544,6.7,Duffy,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.5,0.08333333333333333,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,2.4000000000000004,0.1,0.1,0.0999999999999999,0.0,0.0,0.1,3.69012717213605,3.93148433479232,6.397315856468886,2.407586071978621,2.9863412151656377,3.7321955528863455,3.69012717213605,36.12525510787964,2,4.006158828735352
57,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,66242,,,0,0,0,0,0.0,471,187,,,0,3,0.0,0.0,0,Davy,0.0,,,,,,6,2.005379438400269,2.9497437477111816,2.365368127822876,2.9682462215423584,2.114266395568848,2.321424722671509,,,,,,2.6210124492645264,3.1354362964630127,1.9457038640975952,0,0,,,,,,,0.0,484,184,False,0.0,478,181,0,Transferred to PSV Eindhoven,2021-06-25T10:07:47.190365Z,45,0,0,,0,,66242.jpg,0.0,0,0,Pröpper,0.0,False,,u,4,36,Brighton,0.0,438,172,0,0,0,58,0,,,,,0.0,5.573651022381253,0.0,Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.08142960071564,0,2.654848337173462
58,4.369727275775598,2.184863637887799,0,,,,,0.0,0.0,0,,,,,0.0,0.0,11,100.0,100.0,2.369727275775598,0,,,,,0.0,0.0,78916,,,0,0,-1,1,0.3,362,129,,,0,2,0.2,0.7,1,Dan,0.7,1.0,1.0,1.0,1.0,2.0,6,1.6334683895111084,2.850076198577881,2.465693950653076,2.8330893516540527,1.742355465888977,2.2723934650421143,,,,,,2.859836339950561,3.536745548248291,1.6334331035614014,1,0,,,,,0.0,0.0,1.0,368,132,False,9.4,333,130,65,,2021-08-06T16:30:04.717960Z,44,0,0,,0,,78916.jpg,1.0,0,0,Burn,0.0,False,,a,4,36,Brighton,0.0,403,156,2,1110,248,2049,112,0.4965599177017725,0.22727272727272727,0.22727272727272727,1.0415928706645226,0.2,5.627020353620702,0.5,Burn,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.7999999999999998,1.2999999999999998,0.0,,,,,0.0,0.0,1.0,,,,,1.0,1.0,24.75888955593109,0,2.931797742843628
59,20.1091818273268,3.351530304554465,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,0.0,0.0,112,,,7.109181827326794,2,0.0,1.0,0.0,1.0,0.0,0.0,83299,,,0,0,0,0,5.7,292,97,4.0,,0,2,3.5,4.0,2,Lewis,4.0,3.445675033904644,3.445675033904644,3.445675033904644,3.4685131737271084,6.0,6,2.611184597015381,3.559426784515381,3.244372844696045,3.5074563026428223,2.7225143909454346,3.196540355682373,,,,,,3.504697322845459,3.9832146167755127,2.5350472927093506,5,0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,200,63,False,100.8,92,35,540,,,50,0,0,,0,,83299.jpg,3.5,0,0,Dunk,4.3,False,,a,4,36,Brighton,21.0,216,55,21,91776,5588,216895,11297,0.6703060609108931,0.6891350067809288,0.6937026347454217,1.4988499179268715,0.8,6.4814516544342045,4.2,Dunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0901271721360506,3.331484334792318,3.797315856468887,1.8075860719786208,5.986341215165638,2.6611955528863462,3.0901271721360506,32.40725827217102,0,3.5428037643432617
60,8.7848636378878,2.19621590947195,0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,,0.0,0.0,,25,100.0,100.0,1.184863637887799,1,0.0,1.0,0.0,0.0,0.0,0.0,109345,2.0,,0,0,-1,1,72.5,88,57,3.0,,0,3,0.5,1.0,0,Solomon,1.0,2.136874734009222,2.136874734009222,2.136874734009222,1.8048759507796028,4.0,6,1.8818669319152832,2.574394941329956,2.162064790725708,2.5579137802124023,1.9679534435272217,2.1181211471557617,,,,,,2.423426866531372,2.739741563796997,1.881831645965576,2,0,0.0,0.0,,0.0,0.0,,15.3,168,86,False,42.8,243,94,249,,2021-08-28T18:30:11.548541Z,54,0,0,,0,,109345.jpg,1.8,0,0,March,0.1,False,,a,4,36,Brighton,38.0,166,84,7,2321,89,6302,273,0.4067066499022129,0.3957175433350411,0.3342362871814079,0.9451008491178485,0.2,4.203148329699482,1.3,March,0.2,0.6000000000000001,0.1,0.0,,0.1,0.0,,0.2,0.4,0.1,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,1.0,0.1,0.0,,0.0,0.1,,,3.13287108369808,1.4493289641172216,,1.3,2.6652988882215864,,22.6970009803772,1,2.389685869216919
61,9.739454551551196,2.434863637887799,0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,51,0.0,0.0,4.739454551551196,1,0.0,1.0,0.0,0.0,0.0,0.0,110735,,,0,0,-1,1,17.8,235,70,,,0,2,0.0,0.0,0,Adam,0.3,2.2340965658099563,2.2340965658099563,2.2340965658099563,1.868300642815836,4.0,6,2.1697211265563965,2.912402629852295,2.8713345527648926,2.8604321479797363,2.278608083724976,2.5981733798980717,,,,,,3.167754650115967,3.6091949939727774,2.151187896728516,3,0,0.0,0.0,0.0,0.0,,,10.5,225,71,False,87.2,124,48,306,Hamstring injury - Expected back 16 Oct,2021-09-11T17:30:15.927256Z,44,0,0,,0,,110735.jpg,2.2,0,0,Webster,0.3,False,,i,4,36,Brighton,0.0,408,159,9,18158,28,41855,2213,0.5533780995199543,0.5077492195022627,0.4246137824581445,1.1607756943202217,0.1,6.3325017148798155,2.0,Webster,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,,,,3.331484334792318,2.7973158564688867,1.8075860719786208,1.0,,,27.86300754547119,1,3.2441980838775635
62,15.610454551551197,3.902613637887799,1,,,0.0,0.0,0.0,1.0,3,,,0.0,1.0,0.0,2.0,70,100.0,100.0,4.739454551551196,1,,,0.0,1.0,0.0,0.0,111478,,,0,0,-1,1,57.8,117,26,,,0,2,4.2,4.7,7,Joël,4.7,3.652165985047009,3.652165985047009,3.652165985047009,3.652165985047009,4.0,6,2.671175003051758,3.76348614692688,3.557093620300293,3.711515665054321,2.759704351425171,3.519247770309448,,,,,,3.9159629344940186,4.215209484100342,2.618457078933716,3,0,,,0.0,0.0,0.0,0.0,13.6,188,57,False,75.4,153,59,315,,2021-08-14T18:00:09.888942Z,44,0,0,,0,,111478.jpg,3.8,0,0,Veltman,1.3,False,,a,4,36,Brighton,3.0,306,101,15,31267,4371,200581,6803,0.8869576449744997,0.8300377238743202,0.8300377238743202,1.8604980520028305,1.1,7.885568629611622,3.4,Veltman,0.5,1.5,,,0.2,0.0,0.0999999999999999,0.2,0.1,0.6,0.15,,,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.6000000000000001,,,0.1,0.0,0.0,0.0,6.461127172136051,,,2.2,3.9863412151656377,1.961195552886346,6.461127172136051,34.69650197029114,2,3.9646499156951904
63,24.32,4.053333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,1.0,3.0,121,100.0,100.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,115382,,,0,0,0,0,63.6,109,19,,,1,4,5.5,6.0,9,Neal,6.0,4.133333333333333,4.133333333333333,4.133333333333333,4.279999999999999,6.0,6,3.636230230331421,4.815629005432129,4.01651668548584,4.815629005432129,3.6590306758880615,3.9976608753204346,,,,,,4.77737283706665,4.943887710571289,3.466608762741089,5,4,1.0,1.0,0.0,0.0,1.0,1.0,38.1,35,10,False,149.0,29,4,495,,2021-08-21T19:00:12.804729Z,65,0,0,2.0,0,,115382.jpg,5.2,0,0,Maupay,3.0,False,,a,4,36,Brighton,170.0,39,17,31,264674,28292,220785,11884,0.6235897435897436,0.6358974358974359,0.6584615384615383,1.589848135520212,0.9,6.58387044759897,4.8,Maupay,0.2,0.6000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,2.3,2.5,0.4166666666666667,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,8.719999999999999,0.6,0.4,0.1,0.0999999999999998,0.8,0.2999999999999998,6.199999999999999,3.4,3.6,3.0000000000000004,2.3999999999999995,6.2,6.199999999999999,42.79515790939331,1,4.666592121124268
64,20.7482954568317,3.458049242805283,1,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,3.0,0.0,0.0,78,,,1.7772954568316983,2,0.0,1.0,0.0,1.0,0.0,0.0,116216,3.0,,0,0,-1,1,117.0,43,28,1.0,,1,3,5.2,5.7,1,Leandro,5.7,3.481585425142827,3.481585425142827,3.481585425142827,3.6113282934317774,6.0,6,2.8104705810546875,3.529585599899292,3.175004243850708,3.5131044387817383,2.8989999294281006,3.1695473194122314,,,,,,3.432480335235596,3.799737453460693,2.734333276748657,5,1,0.0,0.0,0.0,1.0,0.0,0.0,35.5,41,25,False,98.6,99,37,506,,,64,0,0,,0,,116216.jpg,4.0,0,0,Trossard,1.3,False,,a,4,36,Brighton,140.0,44,26,24,84954,9023,84894,8789,0.5403201941883254,0.5439977226785667,0.5642700458487152,1.3669139835356656,0.9,5.066029615700245,3.8,Trossard,0.4,1.2000000000000002,0.0,0.0,0.0,0.2,0.2,0.0,0.6,1.0,0.16666666666666666,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,3.0,0.1,0.0,0.3,0.0999999999999999,0.0999999999999999,0.0,1.2725317930340123,2.8328710836980795,2.4493289641172216,3.7018965179946552,6.596585303791409,4.036298888221587,1.2725317930340123,32.42258954048157,1,3.3593263626098637
65,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,131897,,,0,0,0,0,0.0,477,45,,,0,1,0.0,0.0,0,Mathew,0.0,,,,,,6,2.809011697769165,3.6656394004821777,3.3253347873687744,3.6486525535583496,2.591088056564331,3.2813916206359863,,,,,,3.5003018379211426,4.088708400726318,2.630228281021118,0,0,,,,,,,0.0,490,60,False,0.0,485,60,0,Transferred to Real Sociedad,2021-07-12T23:00:04.491624Z,45,0,0,,0,,131897.jpg,0.0,0,0,Ryan,0.0,False,,u,4,36,Brighton,0.0,444,41,0,0,0,660,20,,,,,0.0,7.387645615471734,0.0,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2444052696228,0,3.70404863357544
66,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,165210,,,0,0,0,0,0.0,593,241,,,0,3,0.0,0.0,0,Alireza,0.0,,,,,,6,2.005379438400269,2.9497437477111816,2.365368127822876,2.9682462215423584,2.114266395568848,2.321424722671509,,,,,,2.6210124492645264,3.1354362964630127,1.9457038640975952,0,0,,,,,,,0.0,596,240,False,0.0,596,240,0,Transferred to Feyenoord,2021-07-20T17:00:05.398504Z,55,0,0,,0,,165210.jpg,0.0,0,0,Jahanbakhsh,0.0,False,,u,4,36,Brighton,0.0,588,238,0,0,0,88,0,,,,,0.0,4.560259927402844,0.0,Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.08142960071564,0,2.654848337173462
68,,,0,,,,,,,0,,,,,,,0,0.0,0.0,,0,,,,,,,209362,,,0,0,0,0,0.0,404,147,,,0,2,0.0,0.0,0,Bernardo,0.0,,,,,,6,1.952415347099304,3.2320716381073,2.786110639572144,3.215084791183472,2.061301946640014,2.5928101539611816,,,,,,3.229799747467041,3.869349718093872,1.8927392959594729,0,0,,,,,,,0.0,423,147,False,0.0,416,145,0,Transferred to RB Salzburg,2021-07-08T07:33:34.790576Z,40,0,0,,0,,209362.jpg,0.0,0,0,Fernandes Da Silva Junior,0.0,False,,u,4,36,Brighton,0.0,356,123,0,0,0,419,14,,,,,0.0,7.020987063646316,0.0,Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.083948254585263,0,3.252264976501465
69,19.3091818273268,3.218196971221132,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,109,,,7.109181827326794,2,0.0,1.0,0.0,1.0,0.0,0.0,215059,,,0,0,1,-1,20.0,230,1,,,0,1,2.5,3.0,2,Robert,3.0,3.3123417005713107,3.3123417005713107,3.3123417005713107,3.188513173727108,6.0,6,3.363824844360352,4.080359935760498,3.4745826721191406,4.02838945388794,3.408477067947388,3.6104679107666016,,,,,,3.7349071502685542,4.146551132202148,3.2876877784729004,5,0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,211,13,False,97.4,103,15,540,,,46,0,0,,0,,215059.jpg,3.2,0,11,Sánchez,25.0,False,,a,4,36,Brighton,0.0,518,51,19,710488,14620,508027,58402,0.6996080372219853,0.7200742827328936,0.6931550377667627,1.5004920747640602,0.7,8.012312495190166,4.1,Sánchez,0.4,1.2000000000000002,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.06666666666666667,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69012717213605,3.931484334792318,3.797315856468887,2.807586071978621,3.9863412151656377,1.6611955528863462,3.69012717213605,36.85663747787476,2,3.7213895320892334
70,15.452079547359748,3.090415909471949,1,0.0,1.0,0.0,0.0,0.0,,2,0.0,2.0,0.0,0.0,0.0,,84,75.0,75.0,1.481079547359749,2,0.0,1.0,0.0,1.0,0.0,0.0,227127,,,0,0,1,-1,29.2,193,113,,,0,3,0.9,1.3,0,Yves,1.7,3.1233961515645907,3.1233961515645907,3.1233961515645907,3.3210274185312185,5.0,6,2.5931620597839355,3.184361696243286,3.0026791095733643,3.1678805351257324,2.6816914081573486,2.9098148345947266,,,,,,3.2442593574523926,3.481142282485962,2.5404438972473145,4,0,0.0,0.0,0.0,0.0,0.0,,14.2,180,89,False,85.2,129,47,438,Knee injury - 75% chance of playing,2021-09-22T08:00:11.687845Z,46,0,0,,0,,227127.jpg,3.2,0,0,Bissouma,15.2,False,,d,4,36,Brighton,27.0,199,107,16,924089,7015,679857,95219,0.6718295455373803,0.6789991633836068,0.7219624822893954,1.4409138475224774,0.4,6.516335736150327,3.5,Bissouma,0.4,1.2000000000000002,0.0,0.4,0.0,0.0,0.0,,0.2,0.6000000000000001,0.12000000000000002,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,1.0,0.0,0.0,0.1,0.0,0.1,,,2.3328710836980795,6.420328964117222,1.7018965179946557,2.4965853037914094,2.6652988882215864,,29.975144386291504,1,3.1697092056274414
71,,,0,,,,,,,0,,,,,,,0,100.0,100.0,,0,,,,,,,232792,,,0,0,-1,1,0.0,459,183,,,0,2,-0.5,0.0,0,Tariq,0.0,,,,,,6,1.952415347099304,3.2320716381073,2.786110639572144,3.215084791183472,2.061301946640014,2.5928101539611816,,,,,,3.229799747467041,3.869349718093872,1.8927392959594729,0,0,,,,,,,0.0,477,183,False,0.0,471,182,0,,2021-07-27T10:00:07.150819Z,44,0,0,,0,,232792.jpg,0.0,0,0,Lamptey,0.4,False,,a,4,36,Brighton,0.0,426,174,0,10765,2352,24714,1038,,,,,0.0,6.382715512405741,0.0,Lamptey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.083948254585263,0,3.252264976501465
72,3.6,1.8,0,,0.0,,,,0.0,0,,0.0,,,,0.0,0,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,233425,,,0,0,-2,2,1.4,328,48,,,0,4,-0.2,0.3,1,Aaron,0.3,1.8,1.8,1.8,1.8,2.0,6,1.519148588180542,3.237494468688965,1.6883238554000854,3.237494468688965,1.539506196975708,1.6443805694580078,,,,,,2.954468011856079,3.495125770568848,1.5191131830215454,0,0,,0.0,,,,0.0,0.6,382,50,False,0.2,395,54,59,,2021-09-08T10:30:09.965954Z,53,0,0,,0,,233425.jpg,1.0,0,0,Connolly,0.1,False,,a,4,36,Brighton,6.0,289,48,2,8737,596,17618,596,0.339622641509434,0.339622641509434,0.339622641509434,0.7818700369735249,0.1,4.426556623206948,0.4,Connolly,0.0,0.0,,0.0,,,,0.0,0.4,0.4,0.2,,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,1.6,,0.4,,,,0.0,1.0,,2.6,,,,1.0,23.460750102996823,0,2.625694990158081
73,3.8924318189439,1.9462159094719496,0,0.0,,,,,0.0,0,0.0,,,,,0.0,14,0.0,,0.5924318189438995,0,0.0,0.0,0.0,0.0,0.0,0.0,235382,,,-1,1,-1,1,24.5,216,124,,,0,3,0.0,0.3,1,Steven,0.3,1.81643554184904,1.81643554184904,1.81643554184904,1.0,2.0,6,1.5773664712905884,2.4728357791900635,1.9011706113815308,2.49133825302124,1.6634531021118164,1.857227444648743,,,,,,2.1561367511749268,2.7079198360443115,1.5773311853408811,1,0,0.0,,,,,0.0,3.9,318,141,False,12.0,318,135,90,Ankle injury - Unknown return date,2021-09-27T22:30:16.564180Z,49,0,0,,0,,235382.jpg,1.5,0,0,Alzate,0.0,False,,i,4,36,Brighton,2.0,319,165,3,2275,53,3665,264,0.3971869203003978,0.3707011309896,0.2040816326530612,0.8792107274839186,0.1,4.195279053279332,0.6,Alzate,0.1,0.3,0.1,,,,,0.0,0.0,0.1,0.05,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.0,0.0,,,,,0.0,1.0,2.63287108369808,,,,,1.0,20.55686736106873,0,2.152087926864624
