id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xA,xA_points,adjusted points per game,next10_xP,next1_xP,next5_xP
243,0,5,503,,,12,41733,0,0,0,0,344.1,103,70,0,3,3.3,,0,Georginio,0.0,28,4,122.0,96,57,False,452.8,133,52,2933,,,55,0,0,0,41733.jpg,2.9,0,0,Wijnaldum,1.8,False,,a,11,14,423.0,77,41,107,0,0,0,0,0.0,19.5,Wijnaldum,0,Liverpool,36.89655172413793,106.7437195330972,3.0,15.0,12.843719533097188,1.3,3.9,2.893054080803569,2.897890359732118,3.0297184259149104,3.0030992988395613
244,5,11,530,,,16,56979,0,0,0,0,425.9,81,58,0,3,3.3,,0,Jordan,0.0,14,4,128.5,88,52,False,582.6,77,25,2234,,,55,0,0,0,56979.jpg,3.9,0,0,Henderson,5.0,False,,a,11,14,275.0,126,72,116,0,0,0,0,0.0,21.1,Henderson,2,Liverpool,29.743589743589745,94.90981651000295,1.4,7.0,10.353767675374778,3.0,9.0,3.1909334861121685,3.19620864911046,3.3326288895946616,3.3041690297318578
245,0,0,136,,,2,60706,0,0,0,0,0.0,391,27,0,1,3.2,,0,Adrián,0.0,10,0,13.2,336,23,False,131.4,300,23,873,,,45,0,0,0,60706.jpg,2.5,0,18,San Miguel del Castillo,0.3,False,,a,11,14,0.0,374,22,27,0,0,0,0,0.0,6.0,Adrián,1,Liverpool,10.8,34.03795498230296,0.0,0.0,15.037954982302955,0.0,0.0,3.151662498361385,3.136000621727618,3.297024333938487,3.337371378934402
246,0,4,167,,,3,60914,0,0,0,0,23.0,319,118,0,2,4.0,,0,Joel,0.0,5,1,26.2,303,107,False,198.2,268,101,703,,,55,0,0,0,60914.jpg,4.3,0,0,Matip,0.5,False,,a,11,14,39.0,295,106,39,0,0,0,0,0.0,7.1,Matip,0,Liverpool,9.069767441860462,35.428773563949505,0.3,1.7999999999999998,12.628773563949508,0.0,0.0,3.9062493929482787,3.8939782613735185,4.090480345656004,4.116606196413342
247,0,0,54,,,1,68312,0,0,0,0,51.6,284,145,0,3,3.7,,0,Xherdan,0.0,2,1,13.7,335,146,False,47.8,341,144,181,,,65,0,0,0,68312.jpg,2.1,0,0,Shaqiri,0.1,False,,a,11,14,37.0,296,143,15,0,0,0,0,0.0,2.3,Shaqiri,0,Liverpool,7.142857142857142,14.58643435553951,0.5,2.5,2.4864343555395094,0.2,0.6000000000000001,2.0421008097755315,2.0456002955096944,2.1634410976818135,2.1424286426927863
248,1,2,268,50.0,,8,81880,0,0,0,0,298.2,121,79,0,3,1.9,,0,Alex,0.0,12,4,99.9,134,71,False,300.0,205,86,1475,Knee injury - 50% chance of playing,2020-08-21T14:30:10.835560Z,65,1,0,0,81880.jpg,2.5,0,0,Oxlade-Chamberlain,0.1,False,,d,11,14,406.0,84,44,76,0,0,0,0,0.0,11.7,Chamberlain,1,Liverpool,30.4,75.6934743841018,3.1,15.5,10.582264617176152,1.3,3.9,2.489916920529664,2.4969044744215303,2.6512419691365983,2.6156001350804807
249,9,20,592,,,16,92217,0,0,0,0,703.0,24,1,0,4,5.0,,0,Roberto,0.0,26,9,307.5,6,2,False,733.6,43,8,2985,,,95,0,0,0,92217.jpg,4.1,0,0,Firmino,3.8,False,,a,11,14,1638.0,4,2,155,0,0,0,0,0.0,16.3,Firmino,0,Liverpool,37.804878048780495,170.30088790233074,13.4,53.6,0.0,6.1,18.3,4.504733163868104,4.537226913723776,4.877218664008575,4.740935953219191
250,2,14,804,,,15,97032,0,0,0,0,152.4,199,49,0,2,4.7,,0,Virgil,0.0,33,5,154.8,53,6,False,930.2,11,2,3420,,,65,0,0,0,97032.jpg,4.7,0,0,van Dijk,24.9,False,,a,11,14,467.0,70,4,178,0,0,0,0,0.0,27.4,van Dijk,1,Liverpool,37.872340425531924,156.85598901474032,2.8,16.799999999999994,52.733569480888995,1.3,3.9,4.1417030807262885,4.135379486098186,4.394112414938743,4.395293577526492
251,10,27,689,,,12,110979,0,0,0,0,826.6,14,11,0,3,5.5,,0,Sadio,0.0,28,18,307.7,5,4,False,1010.2,6,3,2745,,,120,0,0,0,110979.jpg,6.3,0,0,Mané,12.4,False,,a,11,14,1239.0,14,5,221,0,0,0,0,0.0,18.4,Mané,3,Liverpool,35.079365079365076,196.82325305979492,13.5,67.5,12.21115539053848,7.0,21.0,5.610798616636687,5.64998642854641,6.1412447813262,5.970551176690112
252,1,11,558,,,13,116535,0,0,0,0,10.0,338,9,0,1,5.5,,0,Alisson,0.0,24,0,51.5,252,16,False,503.0,118,18,2543,,,60,0,0,0,116535.jpg,4.2,1,58,Ramses Becker,11.4,False,,a,11,14,0.0,494,50,122,0,0,0,0,0.0,20.3,Alisson,0,Liverpool,29.04761904761905,109.35720861703501,0.0,0.0,40.445998850109355,0.4,1.2000000000000002,3.764756362225795,3.749800298326384,3.9182091386924585,3.9555959198476325
253,3,8,403,,,6,116643,0,0,0,0,322.4,113,75,0,3,3.3,,0,Fabio Henrique,0.0,26,2,84.0,167,88,False,431.6,147,57,2073,,,55,0,0,0,116643.jpg,2.8,0,0,Tavares,1.3,False,,a,11,14,85.0,249,125,77,0,0,0,0,0.0,14.0,Fabinho,6,Liverpool,27.5,71.10640156960402,0.4,2.0,9.572772268827107,1.8,5.4,2.5856873298037826,2.5863693190622055,2.674729819254309,2.66553428472103
254,10,26,661,,,16,118748,0,0,0,0,834.8,13,10,0,3,5.5,,0,Mohamed,0.0,26,19,405.1,2,2,False,1061.2,2,2,2879,,,120,0,0,0,118748.jpg,6.9,0,0,Salah,30.4,False,,a,11,14,2156.0,1,1,233,0,0,0,0,0.0,19.4,Salah,1,Liverpool,33.768115942028984,226.22680617327072,19.1,94.06,11.754708504014316,7.1,21.3,6.699420440324327,6.753871948235518,7.40483888320125,7.170127494314817
255,12,20,847,,,13,122798,0,0,0,0,980.2,9,3,0,2,5.1,,0,Andrew,0.0,31,2,221.7,27,2,False,845.8,21,5,3111,,,70,0,0,0,122798.jpg,5.0,0,0,Robertson,12.8,False,,a,11,14,389.0,85,10,181,0,0,0,0,0.0,25.9,Robertson,2,Liverpool,36.2,171.4395144586046,1.6,9.6,50.40499725549694,7.3,21.9,4.735898189464215,4.735103224707441,5.051683849027251,5.029677270305902
256,3,8,230,,,2,152760,0,0,0,0,128.8,212,34,0,4,3.0,,0,Divock,0.0,12,4,55.0,242,34,False,201.8,265,30,699,,,55,0,0,0,152760.jpg,2.3,0,0,Origi,1.3,False,,a,11,14,222.0,154,39,65,0,0,0,0,0.0,11.8,Origi,1,Liverpool,28.260869565217394,50.73362930077691,2.0,8.0,0.0,0.2,0.6000000000000001,1.7951899598736445,1.800389102297456,1.854789272807267,1.8329834416414479
257,1,7,295,,,2,153682,0,0,0,0,242.1,147,96,0,3,3.3,,0,Harry,0.0,32,7,128.5,89,53,False,377.4,171,71,1637,,,55,0,0,0,153682.jpg,2.9,0,0,Wilson,0.2,False,,a,11,14,667.0,43,23,91,0,0,0,0,0.0,16.5,Harry Wilson,2,Liverpool,31.37931034482759,89.43437310815784,4.4,22.0,10.92316334123219,1.6,4.800000000000002,2.8501063957544805,2.8607827707813143,3.053717496032591,3.0026043006801153
258,0,0,20,,,0,157882,0,0,0,0,29.9,308,151,0,3,3.7,,0,Takumi,0.0,2,0,12.7,339,148,False,17.4,361,151,241,,,65,0,0,0,157882.jpg,1.1,0,0,Minamino,0.5,False,,a,11,14,85.0,250,126,11,0,0,0,0,0.0,1.7,Minamino,0,Liverpool,10.0,21.48100809775532,1.4,7.0,3.4810080977553133,0.0,0.0,2.1481008097755314,2.1561449452825814,2.3215377670762694,2.2814645021349156
259,15,24,904,,,14,169187,0,0,0,0,1380.3,2,1,0,2,5.5,,0,Trent,0.0,32,4,282.8,12,1,False,1026.8,3,1,3173,,,75,0,0,0,169187.jpg,5.5,0,0,Alexander-Arnold,53.8,False,,a,11,14,420.0,81,8,210,0,0,0,0,0.0,28.0,Alexander-Arnold,5,Liverpool,38.18181818181818,195.3326338150566,2.9,17.4,53.164487311172046,9.7,29.1,5.115854695156245,5.121000089904788,5.499736459083367,5.452815295248142
260,0,7,461,,,12,171287,0,0,0,0,105.7,225,63,0,2,4.0,,0,Joseph,0.0,16,0,50.9,255,82,False,390.6,164,59,1999,,,55,0,0,0,171287.jpg,3.3,0,0,Gomez,4.8,False,,a,11,14,12.0,322,120,93,0,0,0,0,0.0,16.9,Gomez,7,Liverpool,28.181818181818183,84.84045492015079,0.0,0.0,39.240454920150796,0.2,0.6000000000000001,3.010467755231157,2.9951696269420545,3.1599993460593314,3.198820786572038
261,3,3,224,,,5,175592,0,0,0,0,234.7,154,101,0,3,3.3,,0,Naby,0.0,8,2,68.7,204,102,False,281.8,217,92,806,,,55,0,0,0,175592.jpg,2.9,0,0,Keita,1.1,False,,a,11,14,169.0,192,102,52,0,0,0,0,0.0,9.5,Keita,1,Liverpool,17.931034482758626,50.97543692433817,1.6,8.0,6.241807623561252,2.2,6.6000000000000005,2.8428609053957823,2.8528566906751687,3.0386702033705424,2.9904114836058207
262,0,0,0,,,0,195473,0,0,0,0,0.0,424,51,0,4,2.5,,0,Rhian,0.0,0,0,0.0,433,51,False,0.0,433,51,0,,,45,0,0,0,195473.jpg,0.0,0,0,Brewster,6.8,False,,a,11,14,0.0,411,51,0,0,0,0,0,0.0,0.0,Brewster,0,Liverpool,,,,,,,,,,,
263,0,0,46,,,1,206915,0,0,0,0,15.6,327,154,0,3,2.5,,0,Curtis,0.0,1,1,12.9,338,147,False,49.4,339,143,121,,,45,0,0,0,206915.jpg,2.2,0,0,Jones,0.6,False,,a,11,14,65.0,272,135,13,0,0,0,0,0.0,2.9,Jones,0,Liverpool,5.909090909090907,13.556959330491777,0.9,4.5,2.0569593304917757,0.0,0.0,2.294254655929377,2.3033501852531737,2.4797440526504637,2.4352611150769925
264,0,3,53,,,1,215136,0,0,0,0,53.3,280,95,0,2,2.5,,0,Neco,0.0,2,0,20.0,323,117,False,49.4,338,123,228,,,40,0,0,0,215136.jpg,2.3,0,0,Williams,5.3,False,,a,11,14,98.0,241,73,14,0,0,0,0,0.0,3.5,Williams,1,Liverpool,6.086956521739131,20.57549797714337,0.3,1.7999999999999998,8.475497977143371,0.1,0.30000000000000004,3.3802603819592685,3.3704928819106366,3.593191206036699,3.608816523838807
265,0,0,6,,,0,444884,0,0,0,0,1.7,352,161,0,3,2.5,,0,Harvey,0.0,0,0,0.4,379,163,False,1.8,378,162,7,,,45,0,0,0,444884.jpg,1.0,0,0,Elliott,0.2,False,,a,11,14,0.0,429,173,2,0,0,0,0,0.0,0.4,Elliott,0,Liverpool,2.0,2.6962016195510627,0.0,0.0,0.6962016195510626,0.0,0.0,1.3481008097755314,1.3441853406170896,1.3844412686698069,1.3945280299187857
266,1,1,401,,,10,27789,0,0,0,0,146.2,205,53,0,2,0.0,,0,Fernando,0.0,27,0,87.9,160,42,False,557.6,88,34,2394,,,55,1,0,0,27789.jpg,1.8,2,0,Luiz Rosa,1.1,False,,a,12,43,175.0,190,46,55,0,0,0,0,0.0,10.0,Fernandinho,7,Manchester City,30.555555555555554,100.8030570685544,1.1,6.6000000000000005,49.69184730162878,0.6,1.7999999999999998,3.2990091404254174,3.330461077429497,3.1202471618850613,3.3958746327604428
267,0,0,69,0.0,,1,33148,0,0,0,0,0.0,383,23,0,1,0.0,,0,Claudio,0.0,7,0,5.8,354,28,False,57.8,336,28,346,Contract expired,2020-08-18T13:59:17.226190Z,45,0,0,0,33148.jpg,2.8,0,8,Bravo,0.1,False,,u,12,43,0.0,365,17,11,0,0,0,0,0.0,2.4,Bravo,0,Manchester City,3.928571428571429,13.3889517959237,0.0,0.0,6.3889517959237025,0.0,0.0,3.408096820780578,3.4309507324085438,3.2417122398814584,3.483583952855718
268,6,14,509,,,5,37572,0,0,0,0,256.4,140,19,0,4,0.0,,0,Sergio,0.0,18,16,208.2,30,11,False,641.2,63,10,1449,,,105,0,1,0,37572.jpg,5.5,0,0,Agüero,4.5,False,,a,12,43,1188.0,16,11,132,0,0,0,0,0.0,12.6,Agüero,1,Manchester City,24.0,115.22725860155384,13.8,53.76000000000001,0.0,2.4,7.1999999999999975,4.801135775064743,4.880576525398283,4.6867758246361255,4.998659381434188
269,1,6,389,,,7,57410,0,0,0,0,65.5,265,86,0,2,0.0,,0,Nicolás,0.0,21,2,82.7,170,47,False,443.6,139,50,1710,,,50,0,0,0,57410.jpg,3.4,0,0,Otamendi,0.7,False,,a,12,43,319.0,110,17,82,0,0,0,0,0.0,16.4,Otamendi,3,Manchester City,24.117647058823533,93.93322400072462,2.4,14.4,39.222014233798966,0.2,0.6000000000000001,3.8947922146641916,3.9370982017051137,3.700405149264114,4.0186455073156795
270,4,7,573,,,12,58621,0,0,0,0,394.4,90,18,0,2,0.0,,0,Kyle,0.0,24,1,100.1,133,36,False,435.6,145,54,2392,,,60,0,0,0,58621.jpg,3.9,0,0,Walker,6.0,False,,a,12,43,169.0,193,48,114,0,0,0,0,0.0,19.0,Walker,5,Manchester City,29.23076923076923,110.38221466814184,0.9,5.4,47.53737560043928,2.2,6.6000000000000005,3.7762336596995896,3.81192714556298,3.591365705129869,3.8836454525638233
271,1,4,382,,,7,59859,0,0,0,0,592.3,32,26,0,3,0.0,,0,Ilkay,0.0,28,2,137.5,74,43,False,408.4,160,66,2012,,,55,0,1,0,59859.jpg,2.1,0,0,Gündogan,0.5,False,,a,12,43,374.0,88,47,65,0,0,0,0,0.0,11.8,Gündogan,7,Manchester City,30.952380952380953,88.23550875889656,4.5,21.54,12.584298991970925,2.8,8.399999999999999,2.85068566759512,2.88665206940563,2.765538537977554,2.9447791297591044
272,23,35,988,,,18,61366,0,0,0,0,1990.8,1,1,0,3,0.0,,0,Kevin,0.0,22,13,432.1,1,1,False,1322.2,1,1,2790,,,115,0,0,0,61366.jpg,7.2,0,0,De Bruyne,34.2,False,,a,12,43,1005.0,26,11,251,0,0,0,0,0.0,21.8,De Bruyne,3,Manchester City,34.861111111111114,221.7712947219133,7.6,37.04,14.173470082623663,18.4,55.2,6.361567019911457,6.450034249171325,6.200841651174024,6.586199943644434
273,0,0,231,,,3,97299,0,0,0,0,53.0,282,96,0,2,0.0,,0,John,0.0,16,0,33.7,291,101,False,216.4,261,97,1118,,,50,0,0,0,97299.jpg,2.1,0,0,Stones,0.4,False,,a,12,43,66.0,270,92,34,0,0,0,0,0.0,6.8,Stones,0,Manchester City,16.19047619047619,52.23022558320071,0.6,3.6,26.330225583200704,0.1,0.30000000000000004,3.225984521315338,3.256372241943208,3.048754549100675,3.3202039175887847
274,2,3,378,,,9,102826,0,0,0,0,403.2,89,17,0,2,0.0,,0,Benjamin,0.0,13,0,75.5,185,51,False,243.0,238,92,1491,,,60,0,0,0,102826.jpg,3.9,0,0,Mendy,2.7,False,,a,12,43,106.0,230,67,74,0,0,0,0,0.0,12.3,Mendy,3,Manchester City,18.974358974358974,70.28001422185572,0.3,1.7999999999999998,30.85759468800445,1.4,4.199999999999998,3.703946695476181,3.736690549420622,3.5233249213443,3.8040244446456226
275,14,17,668,,,10,103025,0,0,0,0,885.8,12,9,0,3,0.0,,0,Riyad,0.0,15,11,279.5,14,8,False,814.2,29,10,1934,,,85,0,0,0,103025.jpg,5.3,0,0,Mahrez,2.6,False,,a,12,43,1094.0,21,9,175,0,0,0,0,0.0,20.6,Mahrez,0,Manchester City,33.0188679245283,153.90140663405418,7.2,35.52,13.424469897095252,9.0,27.0,4.661014029488499,4.725947235781363,4.534167365176598,4.82713132907006
276,6,20,642,,,13,103955,0,0,0,0,751.3,22,19,0,3,0.0,,0,Raheem,0.0,31,20,350.2,3,3,False,921.6,12,5,2651,,,115,0,2,0,103955.jpg,6.2,0,0,Sterling,4.5,False,,a,12,43,1829.0,2,2,204,0,0,0,0,0.0,17.7,Sterling,5,Manchester City,32.90322580645161,197.4847119220509,17.3,85.54,13.377453320497134,7.1,21.3,6.0019863427289994,6.109255688605226,5.814194146007538,6.273369352102522
277,0,3,299,,,5,121145,0,0,0,0,287.6,127,28,0,2,0.0,,0,João Pedro Cavaco,0.0,11,0,69.3,201,58,False,265.0,229,88,1205,,,55,0,0,0,121145.jpg,2.6,0,0,Cancelo,0.9,False,,a,12,43,141.0,207,55,45,0,0,0,0,0.0,8.2,Cancelo,4,Manchester City,17.307692307692307,61.24713028973378,0.5,3.0,28.14713028973379,1.7,5.1,3.538723083406841,3.576214109663191,3.351267456523235,3.650604328781548
278,0,2,645,,,16,121160,0,0,0,0,16.0,325,4,0,1,0.0,,0,Ederson,0.0,31,0,62.3,225,13,False,608.6,69,13,3071,,,60,0,0,0,121160.jpg,3.8,1,68,Santana de Moraes,5.3,False,,a,12,43,0.0,495,51,133,0,0,0,0,0.0,22.2,Ederson,3,Manchester City,35.0,126.21975236368387,0.0,0.0,56.91975236368389,0.1,0.30000000000000004,3.606278638962397,3.6294006296128605,3.4395081414701547,3.682432329889177
279,2,6,499,,,4,126184,0,0,0,0,92.7,235,70,0,2,0.0,,0,Nathan,0.0,46,2,111.0,110,25,False,691.2,53,20,2503,,,55,0,0,0,126184.jpg,2.7,0,0,Aké,9.3,False,,a,12,43,326.0,105,15,79,0,0,0,0,0.0,14.4,Aké,2,Manchester City,29.25925925925925,110.50612785904731,2.5,15.0,47.583708325196035,0.5,1.5,3.7767917116383263,3.8172828475629093,3.5850172384258654,3.896132509933733
280,0,0,298,,,8,146941,0,0,0,0,62.2,271,90,0,2,0.0,,0,Aymeric,0.0,5,1,38.7,280,97,False,246.8,234,91,1096,,,60,0,0,0,146941.jpg,4.2,0,0,Laporte,6.5,False,,a,12,43,79.0,260,86,63,0,0,0,0,0.0,10.5,Laporte,1,Manchester City,15.0,52.09417958443594,0.4,2.4000000000000004,24.394179584435946,0.1,0.30000000000000004,3.4729453056290627,3.501428876729484,3.2984564762743718,3.562430173588652
281,7,7,526,,,9,165809,0,0,0,0,773.2,20,17,0,3,0.0,,0,Bernardo Mota,0.0,24,6,232.5,23,14,False,626.2,65,18,2021,,,75,0,0,0,165809.jpg,3.4,0,0,Veiga de Carvalho e Silva,2.0,False,,a,12,43,927.0,29,14,116,0,0,0,0,0.0,15.5,Bernardo Silva,5,Manchester City,34.117647058823536,123.9496685243352,6.7,33.5,13.871200155855734,5.2,15.6,3.633007525713273,3.683731317429255,3.5266162062943796,3.7637941568426845
282,8,17,535,,,12,205651,0,0,0,0,447.7,65,5,0,4,0.0,,0,Gabriel Fernando,0.0,14,14,282.1,13,5,False,757.6,34,7,2018,,,95,0,1,0,205651.jpg,4.3,0,0,de Jesus,2.2,False,,a,12,43,1620.0,5,3,146,0,0,0,0,0.0,15.4,Jesus,3,Manchester City,33.95348837209303,156.7096781354051,18.6,73.92,0.0,3.7,11.1,4.6154220272756294,4.693737274151472,4.502682309776446,4.8101471517448875
283,0,1,295,,,6,206325,0,0,0,0,375.8,96,20,0,2,0.0,,0,Oleksandr,0.0,15,0,71.2,194,56,False,232.0,248,96,1271,,,55,0,0,0,206325.jpg,2.6,1,0,Zinchenko,0.5,False,,a,12,43,102.0,235,70,49,0,0,0,0,0.0,8.9,Zinchenko,0,Manchester City,18.846153846153847,63.149097426599006,0.4,2.4000000000000004,30.64909742659901,1.7,5.1,3.350768434880764,3.3860688725532744,3.166466297872388,3.457202942210638
284,2,4,261,,,4,209244,0,0,0,0,301.6,117,77,0,3,0.0,,0,Phil,0.0,7,5,108.1,117,66,False,312.2,199,84,888,,,65,0,0,0,209244.jpg,3.0,0,0,Foden,6.9,False,,a,12,43,466.0,71,37,69,0,0,0,0,0.0,10.6,Foden,0,Manchester City,23.0,72.27352170788507,4.3,21.5,9.351102174033779,2.0,6.0,3.1423270307776114,3.185435589721445,3.046898317309302,3.2541789434636286
285,0,0,3,,,0,220394,0,0,0,0,2.0,349,160,0,3,0.0,,0,Tommy,0.0,0,0,1.3,374,159,False,3.8,374,159,15,,,45,0,0,0,220394.jpg,1.0,0,0,Doyle,0.1,False,,a,12,43,7.0,324,153,1,0,0,0,0,0.0,0.2,Doyle,0,Manchester City,1.0,1.9065696597405992,0.1,0.5,0.4065696597405991,0.0,0.0,1.9065696597405992,1.9279210806266338,1.8424617132503434,1.964324042438409
286,2,5,516,,,14,220566,0,0,0,0,532.6,44,35,0,3,0.0,,0,Rodrigo,0.0,27,3,132.3,82,48,False,599.2,73,22,2480,,,55,0,0,0,220566.jpg,2.6,0,0,Hernandez,0.6,False,,a,12,43,193.0,172,93,92,0,0,0,0,0.0,16.7,Rodrigo,8,Manchester City,35.384615384615394,82.60873057082631,1.0,5.0,14.386311036975044,1.6,4.800000000000002,2.334594559610309,2.3489700981065615,2.2805288340323915,2.3750039217556496
287,0,0,0,,,0,224444,0,0,0,0,0.0,500,207,0,3,0.0,,0,Ferran,0.0,0,0,0.0,500,207,False,0.0,500,207,0,,,70,0,0,0,224444.jpg,0.0,0,0,Torres,2.0,False,,a,12,43,0.0,500,207,0,0,0,0,0,0.0,0.0,Torres,0,Manchester City,,,,,,,,,,,
288,0,0,189,,,5,432656,0,0,0,0,42.2,291,100,0,2,0.0,,0,Eric,0.0,7,0,22.2,314,112,False,153.0,290,110,790,,,50,0,0,0,432656.jpg,2.9,0,0,Garcia,0.4,False,,a,12,43,26.0,303,110,38,0,0,0,0,0.0,7.6,Garcia,1,Manchester City,13.10344827586207,43.50985802778314,0.6,3.6,21.309858027783125,0.2,0.6000000000000001,3.320489165278186,3.353367821405349,3.1396733349362504,3.4209020902001956
289,0,0,0,,,0,42899,0,0,0,0,0.0,442,44,0,1,0.0,,0,Sergio,0.0,0,0,0.0,448,50,False,0.0,448,50,0,,,50,0,0,0,42899.jpg,0.0,0,0,Romero,0.3,False,,a,13,1,0.0,435,40,0,0,0,0,0,0.0,0.0,Romero,0,Manchester Utd,,,,,,,,,,,
290,2,2,139,,,4,43670,0,0,0,0,293.9,122,80,0,3,0.0,,0,Juan,0.0,8,0,53.4,246,119,False,109.2,310,132,747,,,60,0,0,0,43670.jpg,2.0,0,0,Mata,0.1,False,,a,13,1,130.0,213,111,38,0,0,0,0,0.0,6.3,Mata,1,Manchester Utd,19.0,48.223368645787204,1.2,6.0,7.100949111935923,1.9,5.6999999999999975,2.5380720339888003,2.551665450482209,2.599428546952782,2.596550803736845
291,0,8,630,,,13,51940,0,0,0,0,0.0,479,51,0,1,0.0,,0,David,0.0,36,0,69.2,202,11,False,695.0,52,11,3420,,,55,0,0,0,51940.jpg,3.8,0,95,de Gea,4.2,False,,a,13,1,0.0,477,49,143,0,0,0,0,0.0,26.0,de Gea,2,Manchester Utd,37.631578947368425,147.25682675938157,0.0,0.0,56.25682675938154,0.0,0.0,3.913118473326223,3.888385994709097,4.117651051826311,4.051850777334733
292,0,0,0,,,0,55909,0,0,0,0,0.0,445,174,0,2,0.0,,0,Chris,0.0,0,0,0.0,451,174,False,0.0,451,174,0,,,50,0,0,0,55909.jpg,0.0,0,0,Smalling,0.2,False,,a,13,1,0.0,438,172,0,0,0,0,0,0.0,0.0,Smalling,0,Manchester Utd,,,,,,,,,,,
293,0,0,24,,,0,58498,0,0,0,0,23.8,318,46,0,4,0.0,,0,Odion,0.0,0,0,18.1,325,45,False,23.0,355,47,92,,,65,0,0,0,58498.jpg,1.0,0,0,Ighalo,0.3,False,,a,13,1,135.0,209,45,11,0,0,0,0,0.0,1.7,Ighalo,0,Manchester Utd,11.0,17.6,1.5,6.0,0.0,0.2,0.6000000000000001,1.6,1.6192694454772367,1.609961230689243,1.6231855477524326
294,0,0,9,,,0,58893,0,0,0,0,1.9,350,132,0,2,0.0,,0,Marcos,0.0,2,0,2.8,367,134,False,20.2,357,131,121,,,50,0,0,0,58893.jpg,1.0,0,0,Rojo,0.1,False,,a,13,1,6.0,329,124,3,0,0,0,0,0.0,0.6,Rojo,1,Manchester Utd,3.0,8.084809965433214,0.1,0.6000000000000001,4.4848099654332145,0.0,0.0,2.6949366551444047,2.67662732501969,2.9027896438742395,2.841397475070392
295,2,2,287,,,10,62398,0,0,0,0,250.3,142,93,0,3,0.0,,0,Nemanja,0.0,13,0,66.2,212,105,False,357.4,176,75,1578,,,50,0,0,0,62398.jpg,2.6,0,0,Matic,0.3,False,,a,13,1,53.0,282,138,55,0,0,0,0,0.0,11.0,Matic,2,Manchester Utd,21.15384615384616,53.228334537018796,0.2,1.0,7.905915003167525,1.3,3.9,2.51624854174998,2.5175045958950926,2.571227325132001,2.5598826443692593
296,4,2,215,,,6,74208,0,0,0,0,420.0,85,62,0,3,0.0,,0,Paul,0.0,9,1,91.0,152,81,False,295.8,208,87,1202,,,80,0,1,0,74208.jpg,3.2,0,0,Pogba,1.9,False,,a,13,1,193.0,173,94,51,0,0,0,0,0.0,6.4,Pogba,1,Manchester Utd,15.9375,53.92122730304354,1.9,9.02,5.956388235340987,2.7,8.100000000000001,3.3832926935243006,3.4116081784786774,3.4522596963872143,3.459485476979672
297,0,0,22,,,0,76359,0,0,0,0,3.0,345,129,0,2,0.0,,0,Phil,0.0,3,0,4.7,357,127,False,21.4,356,130,135,,,50,0,0,0,76359.jpg,1.0,0,0,Jones,0.1,False,,a,13,1,23.0,308,112,2,0,0,0,0,0.0,0.4,Jones,0,Manchester Utd,2.0,6.189873310288808,0.2,1.2000000000000002,2.989873310288808,0.0,0.0,3.0949366551444046,3.0894736220045154,3.3094304643337358,3.2568545069053476
298,0,5,681,,,13,95658,0,0,0,0,214.6,162,35,0,2,0.0,,0,Harry,0.0,36,1,136.2,75,12,False,772.0,32,8,3420,,,55,0,0,0,95658.jpg,3.2,0,0,Maguire,3.7,False,,a,13,1,371.0,90,11,123,0,0,0,0,0.0,22.4,Maguire,6,Manchester Utd,38.4375,135.96162768211306,2.0,12.0,57.46162768211307,0.5,1.5,3.5372130779086324,3.5237602746928154,3.747576620714618,3.6895174098697856
299,0,0,358,,,6,101582,0,0,0,0,542.7,41,33,0,3,0.0,,0,Frederico,0.0,26,0,123.5,93,55,False,430.6,149,58,2157,,,55,0,0,0,101582.jpg,1.7,0,0,Rodrigues de Paula Santos,0.2,False,,a,13,1,260.0,134,79,50,0,0,0,0,0.0,9.1,Fred,8,Manchester Utd,29.411764705882355,71.99218128782653,1.9,9.5,10.992181287826504,2.5,7.5,2.447734163786101,2.4601139432748917,2.508463293975094,2.504752650789739
300,0,2,381,,,8,106760,0,0,0,0,321.2,114,25,0,2,0.0,,0,Luke,0.0,15,0,85.1,164,45,False,344.2,185,69,1730,,,50,0,0,0,106760.jpg,2.8,0,0,Shaw,1.3,False,,a,13,1,187.0,178,38,67,0,0,0,0,0.0,13.4,Shaw,7,Manchester Utd,23.92857142857143,77.67169853381256,0.5,3.0,35.77169853381255,1.3,3.9,3.2459814312638082,3.2305097906223086,3.4553013474981285,3.395856640311547
