id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 10,form 5,value,valuePoints metric,team_name
11,3,29,601,100.0,100.0,7,54694,0,0,1,-1,383.2,3,4,8.2,8.2,2,Pierre-Emerick,7.7,33,17,210.9,True,742.8,2303,,2020-01-08T14:00:18.333339Z,111,0,0,0,54694.jpg,5.8,1,0,Aubameyang,28.0,False,,a,1,3,985.0,152,3101106,35029,2933947,19741,0.7,13.7,Aubameyang,3,26.20689655172414,128.06977973568286,4.886873174124738,4.462998897184018,4.673150383863399,0.4402588445157422,1.4667955334453178,Arsenal
12,4,9,277,100.0,100.0,3,59966,0,0,-2,2,287.0,1,4,5.8,5.8,7,Alexandre,5.3,18,7,134.0,False,384.8,1311,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.9,0,0,Lacazette,2.1,False,,a,1,3,666.0,78,340644,4601,452210,1885,0.6,8.4,Lacazette,5,20.0,69.33303964757711,3.466651982378855,4.0040292618447735,4.854883262217753,0.37275827767514563,1.136759966857855,Arsenal
13,0,1,27,100.0,100.0,1,205533,0,0,-2,2,28.2,0,4,3.8,3.8,1,Edward,3.3,3,1,16.7,False,37.6,249,,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,2.4,0,0,Nketiah,1.3,False,,a,1,3,101.0,12,125366,5214,137991,2280,0.8,2.8,Nketiah,0,5.0,14.5,2.9,,3.5636363636363635,0.6744186046511628,1.3985041842941952,Arsenal
14,0,9,560,,,7,80201,0,0,0,0,0.0,1,1,6.8,6.8,11,Bernd,6.3,36,0,77.6,False,777.8,2520,,,50,0,0,1,80201.jpg,3.9,0,104,Leno,5.5,False,,a,1,3,0.0,108,478526,4450,508225,1356,1.3,21.6,Leno,2,27.69230769230769,105.7982375599828,3.820491911888268,4.204958990482009,4.952660184930911,0.7640983823776536,1.7085759244940608,Arsenal
15,3,1,256,100.0,100.0,5,37605,0,0,-3,3,582.9,0,3,5.8,5.8,6,Mesut,5.3,20,1,99.8,False,223.6,1439,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.9,0,0,Özil,1.5,False,,a,1,3,190.0,53,164405,4002,188952,1834,0.7,7.4,Özil,1,18.27586206896552,54.206241823524806,2.9660019110985267,3.109608001718524,3.995049402587575,0.41194470987479537,1.1053636491017655,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.7,False,,n,1,3,46.0,4,23020,8,116533,35,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.316617709999521,1.7279007557498445,,,0.2541030523161536,0.6626196919315211,Arsenal
18,1,0,290,100.0,100.0,7,84450,0,0,-4,4,240.6,0,3,2.8,2.8,3,Granit,2.3,25,0,66.7,False,338.6,1904,,2019-12-29T14:30:26.292159Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.7,False,,a,1,3,85.0,47,51263,338,108819,515,0.5,9.2,Xhaka,7,22.380952380952376,46.595800635819366,2.0819400284089498,1.9155389201429096,1.996977105755672,0.40822353498214703,0.9218985399803674,Arsenal
19,1,0,238,0.0,0.0,3,198849,0,0,-3,3,200.7,0,3,0.0,0.0,0,Lucas,0.7,20,1,67.3,False,271.8,1365,Ankle injury - Expected back 10 May,2020-03-02T23:00:14.662721Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.1,False,,i,1,3,199.0,44,93037,9,169419,1855,0.1,9.4,Torreira,4,24.44444444444445,50.676389496890465,2.0731250248727924,1.826086136528423,1.5285195566844687,0.44109043082399835,0.9562612667954047,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,,n,1,3,0.0,0,123626,67,121415,329,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,252,,,3,242166,0,0,-2,2,231.5,0,3,0.8,0.8,0,Matteo,0.3,27,0,69.8,False,320.0,1588,,,43,0,0,0,242166.jpg,2.0,0,0,Guendouzi,5.6,False,,a,1,3,146.0,44,908548,1607,933922,4046,0.1,10.2,Guendouzi,6,22.0,47.79033645028513,2.172288020467506,1.1673683970520397,1.2939028206549457,0.5051832605738386,1.0475703055572279,Arsenal
106,1,10,413,100.0,100.0,6,41270,0,0,-3,3,104.5,2,2,6.2,6.2,7,David,5.7,32,2,84.6,False,568.6,2185,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,3.2,1,0,Luiz Moreira Marinho,5.3,False,,a,1,3,171.0,79,244166,3517,526492,1582,1.0,13.9,David Luiz,4,24.6875,75.68220954219144,3.0656084877849694,3.1035556379466067,3.6169707728513014,0.5378260504885911,1.284042096400929,Arsenal
427,0,0,0,,,0,98980,0,0,-2,2,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.2,False,,a,1,3,0.0,0,5799,28,14194,59,0.0,0.0,Martínez,0,,,,,,,,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-2,2,113.5,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,False,272.0,1102,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,43,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,,i,1,3,203.0,42,140450,8,171020,238,0.0,9.8,Chambers,5,14.0,40.72570223388558,2.9089787309918265,,,0.6765066816260061,1.4028341128672024,Arsenal
469,2,3,170,100.0,100.0,3,182539,0,0,-3,3,247.6,1,3,3.2,3.2,3,Daniel,2.7,12,0,55.0,False,203.6,905,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.1,False,,a,1,3,99.0,35,1006805,641,1139666,544,0.5,6.7,Ceballos,0,14.0,35.327130404286365,2.5233664574490264,2.552487148152663,2.4838062316597127,0.48526278027865893,1.106569393578019,Arsenal
486,1,3,222,75.0,0.0,3,58822,0,0,-2,2,197.1,0,2,0.4,0.0,0,Cédric,0.0,18,0,59.7,False,291.2,1306,Knee injury - 75% chance of playing,2020-01-21T22:00:20.334842Z,48,0,0,0,58822.jpg,2.7,0,0,Soares,0.2,False,,d,1,3,107.0,43,21211,6,33043,189,0.0,9.0,Cédric,1,15.925925925925926,50.71990064855105,3.1847379476997166,3.0070840377924246,,0.663487072437441,1.4536273447482024,Arsenal
488,6,8,307,100.0,100.0,4,195735,0,0,-3,3,535.3,2,3,8.8,8.8,3,Nicolas,8.3,25,4,153.5,False,441.4,1587,,2019-12-11T12:30:12.556688Z,92,0,0,0,195735.jpg,3.7,0,0,Pépé,5.2,False,,a,1,3,556.0,88,555420,6343,557321,13835,0.9,9.6,Pépé,3,23.783783783783782,87.35882068919977,3.6730413244322633,4.460530951170107,4.574089487647099,0.3992436222208982,1.2109658636532172,Arsenal
489,1,0,60,100.0,100.0,2,200641,0,0,-2,2,95.2,0,3,0.8,0.8,1,Reiss,0.3,4,0,27.9,False,54.4,458,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.7,0,0,Nelson,0.1,False,,a,1,3,130.0,19,11991,46,18240,45,0.1,3.6,Nelson,1,11.176470588235297,21.186268358510187,1.895613484708806,1.3278762502417223,1.2267150670885771,0.35766292164317093,0.8234018807648814,Arsenal
490,0,0,95,100.0,100.0,1,200089,0,0,-3,3,132.9,0,3,0.8,0.8,0,Joseph,0.3,11,0,36.3,False,94.4,573,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,,a,1,3,134.0,23,25774,55,31415,68,0.1,4.9,Willock,1,19.166666666666668,31.963931151872025,1.6676833644454967,1.1406835975475245,1.2400089476922294,0.354826247754361,0.7692449744057898,Arsenal
504,1,5,129,100.0,100.0,2,444145,0,0,0,0,36.6,0,4,0.5,0.5,0,Gabriel Teodoro,0.0,9,3,42.5,False,162.8,656,,2019-12-23T12:00:20.317919Z,45,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,2.8,False,,a,1,3,226.0,39,500827,1473,398279,8185,0.0,8.7,Martinelli,1,13.928571428571427,34.88325991189427,2.50443917316164,4.382094730024783,2.380278558723965,0.5565420384803645,1.1806039482745507,Arsenal
515,0,0,51,75.0,75.0,0,192895,0,0,-2,2,75.1,0,2,0.4,0.4,0,Kieran,0.0,6,0,16.3,False,56.0,296,Lack of match fitness - 75% chance of playing,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.3,False,,d,1,3,31.0,5,72042,19,109823,65,0.0,0.9,Tierney,1,5.0,11.758015114996894,2.3516030229993787,,,0.4436986835847885,1.0214710791886539,Arsenal
541,4,2,184,100.0,100.0,4,223340,0,0,1,-1,211.9,0,3,5.5,5.5,3,Bukayo,5.0,11,0,58.9,False,225.2,1172,,2020-02-02T17:00:24.409161Z,46,0,0,0,223340.jpg,2.4,0,0,Saka,5.0,False,,a,1,3,151.0,43,509914,11460,143321,5100,1.1,9.3,Saka,4,17.916666666666668,43.10584485476181,2.40590761980066,3.1533881133305712,3.757414396910472,0.5230233956088391,1.121760211823062,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,4,5444,196,3076,148,0.0,0.9,Smith Rowe,0,2.0,3.4658015114996896,1.7329007557498448,,,0.4030001757557779,0.8356789509940452,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,0,0,0.0,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,False,0.0,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,0,584,12,493,9,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,1,28,100.0,100.0,1,92371,0,0,-2,2,1.6,0,2,2.8,2.8,7,Pablo,2.3,0,0,2.8,False,26.2,90,,2020-02-14T10:30:20.035710Z,48,0,0,0,92371.jpg,7.0,0,0,Marí,0.1,False,,a,1,3,0.0,7,6597,1237,2943,82,0.5,1.5,Marí,0,1.0,3.9316030229993792,3.9316030229993792,,,0.8190839631248708,1.7945230523768854,Arsenal
22,1,5,158,,,1,37339,0,0,-3,3,219.6,0,2,-0.7,-0.7,1,Ahmed,0.3,26,0,44.1,False,174.4,763,,,42,0,0,0,37339.jpg,1.7,0,0,El Mohamady,0.8,False,,a,2,7,46.0,20,72302,125,152095,324,0.1,4.8,El Mohamady,0,11.764705882352946,24.62853862394877,2.0934257830356464,0.8485729583726148,1.241068592568226,0.4984347102465825,1.0214871871884137,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-2,2,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T15:00:12.372885Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,n,2,7,0.0,0,1890,6,8049,21,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,113,,,2,47390,0,0,-2,2,31.6,0,2,-1.0,-1.0,0,Neil,0.0,19,0,17.5,False,115.8,793,,,43,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,17,21029,39,27377,72,0.0,4.0,Taylor,2,10.0,15.723486905246336,1.5723486905246329,0.2654762574628465,,0.3656624861685193,0.7582538699545509,Aston Villa
25,0,0,121,100.0,100.0,1,123354,0,0,-1,1,21.2,0,2,-0.3,-0.3,0,Kortney,0.7,24,0,30.4,False,232.8,990,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.4,0,0,Hause,0.1,False,,a,2,7,50.0,15,2012,16,4945,32,0.2,3.4,Hause,2,10.714285714285717,20.79659311276393,1.9410153571913,2.012489893042416,1.8735297294540052,0.44113985390711363,0.9253427641165376,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,False,3.4,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,5,4224,4,27732,15,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,1.4000000000000004,,0.16,0.3718064012359121,Aston Villa
27,0,0,34,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,-1.0,-1.0,0,Ørjan,0.0,8,0,5.8,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.2,False,,a,2,7,0.0,3,18351,51,20123,116,0.0,0.7,Nyland,0,3.0,4.567046071573901,1.5223486905246333,0.9305339207871554,,0.3540345791917752,0.7341417288460305,Aston Villa
28,2,6,207,100.0,100.0,2,85242,0,0,-3,3,267.5,2,3,-0.3,-0.3,1,Conor,0.7,26,3,70.6,False,248.8,940,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,2.9,0,0,Hourihane,0.1,False,,a,2,7,191.0,52,17714,22,28682,72,0.1,9.1,Hourihane,4,17.931034482758626,46.60808291924379,2.59929693203475,1.7492280605330568,2.1200740335163046,0.4560170056201316,1.0887256787933688,Aston Villa
29,7,15,473,100.0,100.0,4,114283,0,0,5,-5,909.4,3,3,2.0,2.0,2,Jack,3.0,52,7,222.3,False,687.2,2333,,2019-10-26T18:30:22.524063Z,65,0,1,0,114283.jpg,4.5,0,0,Grealish,20.1,False,,a,2,7,629.0,118,2629494,14559,1606323,42913,0.5,18.2,Grealish,7,26.222222222222207,108.52710524336582,4.138745538941917,3.785239709150512,3.0490701575446404,0.6367300829141411,1.6233495588353786,Aston Villa
30,5,0,240,100.0,100.0,4,193488,0,0,0,0,421.6,0,3,1.3,1.3,1,Anwar,2.3,40,4,135.9,False,350.8,1673,,2020-02-22T17:30:19.276253Z,55,0,0,0,193488.jpg,3.2,0,0,El Ghazi,0.8,False,,a,2,7,586.0,79,255316,304,241991,673,0.4,14.4,El Ghazi,3,24.6875,81.16017038380309,3.28750057250848,2.3226291870216813,1.7112914435915547,0.5977273768197237,1.4017949541565746,Aston Villa
31,2,4,253,0.0,0.0,3,122806,0,0,-1,1,375.3,0,3,0.0,0.0,0,John,0.0,30,3,113.5,False,386.4,1537,Ankle injury - Expected back 14 Mar,2019-12-21T17:00:13.681907Z,54,0,0,0,122806.jpg,3.4,0,0,McGinn,2.6,False,,i,2,7,375.0,61,1283093,56,1339049,1001,0.0,11.3,McGinn,2,17.941176470588232,59.90940733275933,3.3392128677275688,,,0.6183727532828831,1.4369684251278205,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,393,3,1443,4,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,725,1,7751,6,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,27,100.0,100.0,0,221239,0,0,-2,2,36.2,0,3,-0.7,-0.7,1,Keinan,0.3,3,0,14.2,False,20.2,129,,2020-02-03T23:00:14.489212Z,43,0,0,0,221239.jpg,1.4,0,0,Davis,0.2,False,,a,2,7,87.0,11,21891,165,33731,139,0.1,2.6,Davis,0,7.857142857142858,13.509301982567663,1.7193657068722474,1.929297397871245,1.6215384617623527,0.3998524899702901,0.8291517708250982,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,0,3,-1.0,-1.0,0,Henri,0.0,6,0,5.5,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,11,68889,23,65221,127,0.0,2.5,Lansbury,0,9.166666666666668,12.997049082452286,1.4178598999038856,1.0909262547743843,,0.32224088634179215,0.6759381856749275,Aston Villa
36,1,0,41,100.0,100.0,2,89274,0,0,-2,2,56.1,0,3,-1.0,-1.0,0,José Ignacio,0.0,4,0,14.9,False,42.6,310,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.9,0,0,Peleteiro Romallo,0.1,False,,a,2,7,51.0,15,14184,83,27107,92,0.0,2.6,Jota,0,7.894736842105264,14.01421127477184,1.7751334281377662,,,0.3060574876099597,0.7370840367205762,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-2,2,0.3,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,False,507.4,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,43,1,0,0,21205.jpg,3.0,0,67,Heaton,2.5,False,,i,2,7,0.0,59,293754,39,540909,1446,0.0,13.7,Heaton,0,19.666666666666668,53.27285758031779,2.7087893684907347,2.3586315784869,,0.6299510159280779,1.3062942297261804,Aston Villa
120,0,0,32,0.0,100.0,0,61603,0,0,-1,1,21.2,0,3,0.0,-0.7,0,Daniel,0.3,11,0,4.7,False,18.6,317,Ineligible to face his parent club on 14/3. - Expected back 04 Apr,2020-03-09T22:30:22.759516Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,n,2,7,8.0,6,23903,53,137393,218,0.1,1.4,Drinkwater,1,5.0,7.152935863155793,1.4305871726311583,1.3657896389442723,1.0881532644352363,0.32513344832526325,0.6820056748792177,Aston Villa
309,3,10,341,100.0,100.0,3,169359,0,0,-1,1,386.9,1,2,-0.3,-0.3,0,Matt,0.7,35,1,92.6,False,417.0,1688,,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.0,0,0,Targett,0.8,False,,a,2,7,121.0,60,156476,207,185281,688,0.2,13.6,Targett,3,20.0,55.99675354617549,2.7998376773087745,2.0845043679209536,1.2710005041681476,0.6363267448429033,1.3347702406370947,Aston Villa
428,1,7,180,0.0,0.0,6,213345,0,0,-5,5,169.8,1,4,0.0,0.0,0,Wesley,0.0,31,5,108.3,False,296.2,1782,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,55,0,1,0,213345.jpg,3.2,0,0,Moraes,0.8,False,,i,2,7,632.0,67,403244,8,435856,331,0.0,12.2,Wesley,3,20.9375,67.70325991189425,3.2335885331053977,3.1849332958621943,,0.587925187837345,1.3788067833147166,Aston Villa
429,0,0,3,0.0,0.0,0,79852,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,43,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,i,2,7,0.0,1,1209,4,6781,18,0.0,0.2,Steer,0,1.0,1.5223486905246335,1.5223486905246335,,,0.3540345791917752,0.7341417288460306,Aston Villa
445,1,5,378,100.0,100.0,3,149484,0,0,0,0,73.6,0,2,-0.7,-0.7,0,Tyrone,0.3,42,2,77.1,False,588.6,2002,,2020-02-16T16:00:24.633178Z,45,0,0,0,149484.jpg,2.4,0,0,Mings,2.5,False,,a,2,7,108.0,56,495898,361,479034,1187,0.1,12.4,Mings,5,23.333333333333336,48.771396024135726,2.0902026867486736,1.5498639477239022,0.7515534967785689,0.4644894859441497,0.9853309959028854,Aston Villa
452,2,1,198,100.0,100.0,2,199798,0,0,-2,2,58.5,0,2,-0.7,-0.7,0,Ezri,0.3,29,0,43.3,False,259.4,1198,,2020-02-01T17:30:19.744514Z,43,0,0,0,199798.jpg,2.0,0,0,Konsa Ngoyo,0.1,False,,a,2,7,113.0,30,6674,17,7672,65,0.1,7.0,Konsa,1,15.0,29.101750181658048,1.9401166787772035,1.6977719413546006,0.5482721338726957,0.45118992529702406,0.9356073425134055,Aston Villa
455,0,4,252,100.0,100.0,3,108156,0,0,-1,1,31.9,1,2,1.3,1.3,0,Bjorn,2.3,32,1,44.5,False,329.6,1446,,2020-01-02T12:30:17.002224Z,44,0,0,0,108156.jpg,2.5,0,0,Engels,0.4,False,,a,2,7,81.0,42,97791,71,90027,154,0.5,9.5,Engels,1,16.8,38.47545800081385,2.290205833381776,1.937607084605012,1.3401057324723502,0.5205013257685854,1.0918127919007738,Aston Villa
458,2,2,302,100.0,100.0,4,203368,0,0,-1,1,225.6,1,2,-1.0,-1.0,0,Frédéric,0.0,36,0,71.4,False,431.8,1898,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.1,0,0,Guilbert,0.5,False,,a,2,7,55.0,48,98089,26,105689,254,0.0,10.9,Guilbert,7,22.857142857142854,45.3059184643516,1.9821339328153824,1.2341041595513855,0.4756812903452259,0.4504849847307687,0.9449452759068516,Aston Villa
